sex,age,ethnicity,race,csie01,csie02,csie03,csie04,csie05,csie06,csie07,csie08,csie09,csie10,csie11,csie12,csie13,csie14,csie15,csie16,csie17,csie18,csie19,csie20,csie21,csie22,csie23,csie24,csie25,csie26,csie27,csie28,csie29,csie30,csie31,csie32,csiv01,csiv02,csiv03,csiv04,csiv05,csiv06,csiv07,csiv08,csiv09,csiv10,csiv11,csiv12,csiv13,csiv14,csiv15,csiv16,csiv17,csiv18,csiv19,csiv20,csiv21,csiv22,csiv23,csiv24,csiv25,csiv26,csiv27,csiv28,csiv29,csiv30,csiv31,csiv32,csiv33,csiv34,csiv35,csiv36,csiv37,csiv38,csiv39,csiv40,csiv41,csiv42,csiv43,csiv44,csiv45,csiv46,csiv47,csiv48,csiv49,csiv50,csiv51,csiv52,csiv53,csiv54,csiv55,csiv56,csiv57,csiv58,csiv59,csiv60,csiv61,csiv62,csiv63,csiv64,iipsc01,iipsc02,iipsc03,iipsc04,iipsc05,iipsc06,iipsc07,iipsc08,iipsc09,iipsc10,iipsc11,iipsc12,iipsc13,iipsc14,iipsc15,iipsc16,iipsc17,iipsc18,iipsc19,iipsc20,iipsc21,iipsc22,iipsc23,iipsc24,iipsc25,iipsc26,iipsc27,iipsc28,iipsc29,iipsc30,iipsc31,iipsc32,iipscpa,iipscbc,iipscde,iipscfg,iipschi,iipscjk,iipsclm,iipscno,ZPA1,ZBC1,ZDE1,ZFG1,ZHI1,ZJK1,ZLM1,ZNO1,DOM1,LOV1,DISP1,UOCT1,AMP1,DISPDEG1,ELEV1,PEAK1,SSZ,R2,CSIV_PA,CSIV_BC,CSIV_DE,CSIV_FG,CSIV_HI,CSIV_JK,CSIV_LM,CSIV_NO,CSIV_ZPA,CSIV_ZBC,CSIV_ZDE,CSIV_ZFG,CSIV_ZHI,CSIV_ZJK,CSIV_ZLM,CSIV_ZNO,CSIV_DOM,CSIV_LOV,CSIV_DISP,CSIV_OCT,CSIV_AMP,CSIV_DISPDEG,CSIV_ELEV,CSIV_PEAK,CSIV_SSZ,CSIV_R2,CSIE_PA,CSIE_BC,CSIE_DE,CSIE_FG,CSIE_HI,CSIE_JK,CSIE_LM,CSIE_NO,CSIE_ZPA,CSIE_ZBC,CSIE_ZDE,CSIE_ZFG,CSIE_ZHI,CSIE_ZJK,CSIE_ZLM,CSIE_ZNO,CSIE_DOM,CSIE_LOV,CSIE_DISP,CSIE_OCT,CSIE_AMP,CSIE_DISPDEG,CSIE_ELEV,CSIE_PEAK,CSIE_SSZ,CSIE_R2
2,31,2,1,6,3,9,5,9,8,6,8,6,6,8,3,9,8,8,9,7,8,10,5,9,8,6,10,6,3,9,5,11,10,5,11,3,0,3,0,1,2,1,1,2,3,3,0,3,5,0,2,3,0,5,1,1,3,0,5,5,2,5,1,1,5,0,3,1,5,3,1,3,3,1,3,1,0,5,1,1,5,0,3,1,1,3,1,2,3,0,5,3,0,3,0,1,3,0,3,0,0,0,1,2,2,1,0,0,0,0,2,2,2,1,0,0,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,6,7,4,2,0,-1.15151515151515,-1.14855072463768,-1.05263157894737,.477572559366755,.360655737704918,-.451612903225806,-1.16969696969697,-1.28125,-.813940189893224,-.217750888674392,4.45089099293361,5,.842563992965463,255.024790300191,-.677128628868913,.16543536409655,3.90355799608874,.316101465659628,2.375,.625,.25,1.375,1.625,3.125,3.75,3.625,-.246031746031746,-1.06338028169014,-1.21428571428571,-.365384615384615,-.193333333333333,.632394366197183,1.33333333333333,1.21929824561403,-.0328933953473427,1.21918596973202,6.25602674201693,7,1.21962961764992,358.454500577128,.0128262818023752,1.23245589945229,6.49975525029293,.915416871539494,4.5,6.25,5,9.5,9.5,9,8.5,6.25,-.989528795811518,.278688524590164,-.212435233160622,1.86440677966102,1.94117647058824,.803921568627451,.821656050955414,-.0818713450292396,-1.17136954904908,.00628731921310699,4.71757111581964,5,1.17138642250212,270.304886470647,.553251752552613,1.72463817505474,7.22555344787047,.759607501748799
2,37,2,1,8,9,9,10,7,9,8,7,9,8,10,10,3,10,9,5,8,9,10,10,9,10,10,9,10,6,10,9,3,9,9,3,3,0,3,1,0,1,0,2,2,1,3,1,1,5,0,3,1,2,5,3,0,5,0,3,3,0,3,1,2,5,1,1,3,1,3,2,3,3,0,5,2,3,3,0,1,3,0,1,0,0,5,0,1,3,0,3,3,1,3,1,3,5,0,5,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,4,1,1,2,1,0,0,0,9,2,-.772727272727273,-.423913043478261,-.760233918128655,-1.10554089709763,-1.55191256830601,-1.62463343108504,.951515151515151,-.65625,.487673326929717,.294558532845576,1.02743506523354,8,.569728007974715,58.8694291714265,-.742961997413465,-.17323398943875,5.06025678686759,.51125726053526,2.125,1.125,.125,1,1.375,2.875,3.5,3.75,-.642857142857143,-.359154929577465,-1.39285714285714,-.846153846153846,-.526666666666667,.280281690140845,.971014492753623,1.43859649122807,.262995565837671,1.11001109378798,.232640710089198,7,1.14074155529755,13.3297239586362,-.134724631748716,1.00601692354883,6.42144372345001,.810591108183709,9.75,9,8,5.5,6,9.75,9.5,8.75,1.75916230366492,1.78142076502732,1.3419689119171,-.395480225988701,-.34640522875817,1.29411764705882,1.45859872611465,1.38011695906433,.928056686892094,.257829650456892,1.29981333842881,1,.963205763448212,74.4760149346445,1.03418748226253,1.99739324571075,5.4960172661184,.675227385808484
1,27,2,1,2,1,3,6,8,2,5,11,6,3,8,3,8,8,1,5,3,6,11,5,5,7,5,11,2,6,8,6,11,9,7,9,2,0,1,0,1,2,2,0,0,3,2,0,2,5,1,3,2,0,3,0,1,2,0,5,3,3,5,0,3,3,0,2,0,3,1,0,3,1,0,2,1,2,3,1,2,5,0,3,3,5,3,0,5,3,0,3,2,2,1,1,3,3,9,3,0,0,2,2,0,2,0,0,0,0,0,2,0,1,1,0,0,0,2,4,1,0,0,0,0,0,1,2,1,1,0,0,0,0,5,10,2,4,1,0,-1.15151515151515,-1.14855072463768,.409356725146199,1.53298153034301,-1.00546448087432,-.451612903225806,-1.47272727272727,-1.28125,-.6597452275967,-.846340632803644,3.80363203735127,4,1.07310588110917,217.93849012358,-.571097784686378,.502008096422795,10.1580588884152,.728675048221824,1.625,.25,1.5,2.25,2.5,2.625,2.375,3,-1.43650793650794,-1.59154929577465,.571428571428571,.756410256410256,.973333333333333,-.0718309859154932,-.659420289855073,.122807017543859,-.984674892359103,-.150426790219697,4.56070041768612,5,.996098821833562,261.316592450582,-.166916166167141,.829182655666421,6.67483739910104,.594598971349829,5,4.5,4,8,9,7.5,6.5,3.25,-.727748691099476,-.677595628415301,-.730569948186529,1.01694915254237,1.61437908496732,-.176470588235294,-.452229299363057,-1.83625730994152,-1.18092578573954,-.347909290253072,4.42579432919323,5,1.2311078692255,253.586814978444,-.246192903466435,.984914965759064,8.28549840136468,.731700864449779
2,42,2,1,10,10,11,9,9,0,6,8,8,2,11,10,7,10,9,6,10,6,11,9,11,10,8,10,10,1,11,10,10,11,10,11,1,0,1,0,1,0,1,0,0,2,2,1,1,5,0,3,3,0,2,3,0,5,3,3,3,1,3,2,1,3,0,5,2,2,1,0,2,1,0,3,2,2,3,0,1,3,0,2,2,1,2,1,2,3,0,2,2,0,2,1,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.15151515151515,-1.14855072463768,-1.05263157894737,-.841688654353562,-1.55191256830601,-1.62463343108504,-1.77575757575758,-1.28125,.106581895739879,-.343308318449201,2.84047897842566,3,.359472254862492,162.752257239095,-1.3034924605753,-.944020205712807,2.33214939013903,.66747540192544,1.875,1,.5,1,1.25,2.5,2,3.125,-1.03968253968254,-.535211267605634,-.857142857142857,-.846153846153846,-.693333333333333,-.247887323943662,-1.20289855072464,.342105263157894,.0733286903155325,.175477068507389,.395826135543857,8,.190182276764524,22.6798358739119,-.635025556928577,-.444843280164053,1.69816160048396,.0851963638443598,9.5,8.25,4.75,9.25,8.75,11,7.75,9.5,1.6282722513089,1.37158469945355,-.341968911917099,1.72316384180791,1.45098039215686,2.11111111111111,.343949044585987,1.8187134502924,-.0699829177752106,.319705482700985,6.06750098262809,7,.327275425978489,347.652451654641,1.26322573484995,1.59050116082844,4.84099119851854,.0885018791045764
2,41,2,1,1,3,7,1,2,3,1,5,3,6,9,3,7,8,1,7,6,8,5,7,5,7,1,2,1,0,10,5,6,8,3,7,1,1,2,0,1,1,1,1,1,2,2,1,1,3,0,1,2,0,3,0,1,1,1,1,0,0,0,0,1,2,0,1,2,1,2,0,1,1,0,2,0,1,0,0,1,2,1,1,0,0,0,0,1,2,0,2,1,0,2,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,-1.15151515151515,-.786231884057971,-1.05263157894737,-.841688654353562,-1.55191256830601,-1.33137829912023,-1.47272727272727,-1.28125,.118840704019024,-.279809550970771,2.73986656462439,2,.304000818660413,156.987420541904,-1.18366692612845,-.879666107468033,.646533722108648,.130776391526975,.875,.25,.375,.625,.875,1.375,1.375,1.75,-2.62698412698413,-1.59154929577465,-1.03571428571429,-1.32692307692308,-1.19333333333333,-1.83239436619718,-2.10869565217391,-2.07017543859649,-.447589992609729,-.442922635811938,3.93213931766274,4,.6296961670512,225.301632079992,-1.72322119696213,-1.09352502991093,2.02551060651512,.78304652964751,4,1.5,4.25,5,5.25,7.75,6.5,2.75,-1.25130890052356,-2.31693989071038,-.601036269430052,-.677966101694915,-.836601307189543,-.0130718954248363,-.452229299363057,-2.12865497076023,-.770110741755783,.188641037420839,4.95242673052568,5,.792878298080388,283.761518858705,-1.03472607938707,-.241847781306684,4.62535852438828,.5436603387626
1,26,2,1,8,10,9,11,8,2,7,1,9,10,10,10,6,9,8,8,11,8,11,11,9,7,11,8,11,8,11,10,7,10,9,8,2,0,3,1,1,1,0,1,2,1,3,2,2,3,2,2,3,0,2,0,1,3,0,5,2,1,3,1,2,3,0,5,2,1,2,0,3,2,1,3,1,1,3,1,0,3,0,2,3,1,5,1,2,2,0,5,3,0,2,1,3,3,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,6,1,-1.15151515151515,-1.14855072463768,-1.05263157894737,-1.10554089709763,-1.55191256830601,-1.33137829912023,.0424242424242423,-.96875,.156831632903197,.265592445107078,.533402950615005,8,.308440444781548,30.5626392203409,-1.03348187214998,-.72504142736843,1.04558235284333,.0283329394945257,2.25,.875,.375,.625,1.75,3.25,2.875,2.5,-.444444444444444,-.711267605633803,-1.03571428571429,-1.32692307692308,-.0266666666666667,.808450704225352,.0652173913043477,-.754385964912281,-.272569107062528,.646608256636575,5.88406645688787,6,.701709452462666,337.14211753615,-.428216743595607,.273492708867058,3.29755991321898,.597285470024763,10.5,8.75,9,7.5,6.25,10.25,7,9.75,2.15183246073298,1.6448087431694,1.86010362694301,.734463276836158,-.183006535947713,1.62091503267974,-.133757961783439,1.96491228070175,.806355580968232,-.284301832607382,1.90967175294507,1,.855006932710216,109.419358755408,1.20753386541649,2.0625407981267,6.20972465819643,.47089808017018
2,25,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,1,0,1,2,2,1,2,1,2,1,1,2,1,1,1,0,3,2,1,1,1,1,3,2,2,1,2,2,1,2,1,3,1,2,2,2,1,3,2,3,1,2,2,1,2,2,2,1,1,1,2,1,2,1,1,2,1,2,1,2,3,1,1,0,0,0,1,1,0,1,2,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,4,2,0,2,3,3,1,1,.363636363636364,-.423913043478261,-1.05263157894737,-.577836411609499,-.73224043715847,-.744868035190616,-1.47272727272727,-.96875,.261551549288337,-.231380596413233,2.29497098722539,2,.349207951415304,131.496029826697,-.70116630193439,-.351958350519087,5.2464862003624,.696244222613232,1.75,1.375,1.625,1.625,1.5,1.5,1.5,1.625,-1.23809523809524,-.00704225352112661,.75,-.0448717948717948,-.36,-1.65633802816901,-1.92753623188406,-2.28947368421053,-.325190644881434,-1.36055089332864,3.37611242667223,3,1.39887372155451,193.442698329143,-.84666965384397,.552204067710539,8.19278820745877,.955400110098896,6,6,6,6,6,6,6,6,-.204188481675393,.14207650273224,.305699481865285,-.112994350282486,-.34640522875817,-1.15686274509804,-.770700636942675,-.228070175438596,.245689944295359,-.520087705157074,2.70017436135197,2,.575199765110703,154.713157741001,-.296430704199729,.278769060910974,1.56945273616242,.843236020200021
1,35,2,3,8,6,10,9,8,8,9,6,8,9,9,9,7,8,8,9,9,8,9,9,6,9,10,7,9,10,9,9,7,9,9,9,3,0,3,2,2,2,2,2,2,1,3,2,3,3,1,2,3,0,3,2,2,2,1,3,3,2,3,2,3,2,1,3,2,3,2,2,3,2,2,5,1,2,3,1,3,2,2,2,1,3,2,2,3,3,0,3,2,1,2,0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,-.772727272727273,-1.14855072463768,-1.05263157894737,-1.10554089709763,-1.55191256830601,-1.62463343108504,-1.47272727272727,-.65625,.35905013852392,-.109779469604554,1.8674270323106,1,.3754577658282,106.998843169158,-1.17312171819103,-.797663952362834,.675195396049375,.525589094733056,2.125,1.625,1.25,1.5,2.75,2.875,2.625,2.25,-.642857142857143,.345070422535211,.214285714285714,-.205128205128205,1.30666666666667,.280281690140845,-.297101449275362,-1.19298245614035,-.651225081935608,-.314690920444925,4.26215521576561,4,.723273449500612,244.210707890437,-.023970594971578,.699302854529034,3.91315015055698,.534734894011726,9,9,8.25,7,7.75,9.25,8.5,8.5,1.36649214659686,1.78142076502732,1.47150259067358,.451977401129943,.797385620915033,.967320261437909,.821656050955414,1.23391812865497,.42557394994327,-.168169995180969,1.94703107810291,1,.457596256703968,111.559953544015,1.11145912067388,1.56905537737785,1.29683808976482,.645861147361754
1,34,2,3,7,7,9,7,8,6,6,7,6,2,7,8,1,9,7,6,7,7,9,7,9,9,7,7,6,1,8,1,8,9,6,6,2,2,2,0,1,0,1,2,3,3,2,2,2,3,2,2,3,0,2,1,1,3,1,2,3,3,2,1,2,2,0,1,2,3,1,0,2,2,2,2,2,2,2,2,1,2,1,2,3,3,2,2,3,2,0,2,2,1,2,1,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,2,0,-1.15151515151515,-1.14855072463768,-1.05263157894737,-.313984168865435,-1.27868852459016,-1.62463343108504,-1.16969696969697,-1.28125,-.0553916613632251,-.285460713108192,3.33316119654788,3,.290785238409408,190.981701537042,-1.12761881866723,-.836833580257819,1.29731256397478,.727979124952739,2.5,1.125,1,2.125,1.75,1.875,1.875,2,-.0476190476190473,-.359154929577465,-.142857142857143,.596153846153846,-.0266666666666667,-1.12816901408451,-1.38405797101449,-1.63157894736842,-.264160666088298,-.84222277788954,3.44542950058309,3,.882677781018751,197.414391247797,-.515493734129237,.367184046889514,4.23233985334935,.736349246138741,5.75,6.5,4.25,6.5,6.5,8.25,8.25,6.5,-.335078534031413,.415300546448087,-.601036269430052,.169491525423729,-.0196078431372551,.313725490196079,.662420382165605,.0643274853801171,-.0795047173465491,.279167973306442,6.00555351974551,7,.290268423016319,344.103018798087,.0836928478768621,.373961270893181,1.16043513871868,.290428149197252
2,26,2,3,6,6,8,6,8,0,6,8,6,6,8,8,3,6,6,3,9,8,10,6,8,3,6,8,6,2,3,3,11,8,6,8,3,0,1,0,1,2,1,0,2,1,2,1,3,5,1,2,3,1,2,0,1,2,0,3,5,1,2,2,1,3,1,1,2,2,1,0,3,1,1,2,2,1,3,1,1,3,0,2,2,3,3,0,2,1,0,1,5,1,3,1,3,3,1,2,0,0,4,4,0,0,0,0,0,0,1,4,0,0,0,0,0,1,2,2,1,0,0,0,0,0,1,4,0,0,0,0,0,1,8,14,1,0,0,0,-1.15151515151515,-.786231884057971,1.28654970760234,2.58839050131926,-1.27868852459016,-1.62463343108504,-1.77575757575758,-1.28125,-.50625157111811,-1.60125428442145,3.44771520414023,3,1.67937665121247,197.545356277333,-.502892044760538,1.17648460645193,5.25598897099366,.719104288508279,3,.625,.625,1.25,1.875,1.625,2.125,2.5,.746031746031746,-1.06338028169014,-.678571428571429,-.525641025641026,.14,-1.48028169014085,-1.02173913043478,-.754385964912281,.184905709787289,-.200394152186486,2.39627861669373,2,.27266818249015,137.300700622273,-.579745971919845,-.307077789429695,3.55913844231121,.0835572304337812,5.75,6,5.5,7.5,6.75,7.25,4.25,6.75,-.335078534031413,.14207650273224,.0466321243523315,.734463276836158,.143790849673202,-.339869281045751,-1.88535031847134,.210526315789474,-.127170779891347,-.661539797912297,3.331417716028,3,.673652218492611,190.881804515371,-.160351133020637,.513301085471974,4.20342841939993,.431844928664017
1,28,2,3,9,7,9,8,8,6,8,7,10,8,9,10,8,8,8,9,8,9,8,8,8,9,7,7,8,3,7,8,6,7,8,7,1,1,1,1,1,1,0,0,1,2,1,2,0,1,0,0,1,0,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,0,1,0,0,1,1,2,1,1,1,1,0,1,0,2,1,1,2,2,0,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.15151515151515,-1.14855072463768,-1.05263157894737,-1.10554089709763,-1.55191256830601,-1.62463343108504,-1.47272727272727,-1.28125,.15341566882695,-.220716969604554,2.53408454963086,2,.268797968952591,145.196631842609,-1.29859520303952,-1.02979723408693,2.9642210104935,.208385213203594,.875,.875,.25,1.5,1,.875,1.25,1.125,-2.62698412698413,-.711267605633803,-1.21428571428571,-.205128205128205,-1.02666666666667,-2.53661971830986,-2.28985507246377,-3.16666666666667,-.601752442002442,-1.11856541646759,3.63505871373916,4,1.27015534182761,208.279665278704,-1.72218422201735,-.45202888018974,7.95586470061267,.811122186252855,8.5,7.75,6.75,7.5,7.5,8.25,7.5,8.75,1.10471204188482,1.0983606557377,.694300518134715,.734463276836158,.633986928104575,.313725490196079,.184713375796178,1.38011695906433,.371557548924199,-.152065998872773,1.95917266444691,1,.401471144885573,112.255635715564,.768047405719319,1.16951855060489,1.16830476070474,.551839162509298
2,37,2,5,2,6,6,6,7,7,5,5,7,8,9,6,6,9,6,6,3,6,11,5,8,8,6,7,6,6,9,3,9,9,2,7,2,0,2,0,0,1,1,1,1,3,2,0,3,5,0,2,2,0,3,0,0,3,0,3,3,1,2,0,0,2,0,5,0,0,3,0,2,1,0,5,2,1,3,0,0,3,0,2,0,1,3,0,0,1,0,3,1,0,1,1,1,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1,1,4,0,-1.15151515151515,-1.14855072463768,-.760233918128655,-.841688654353562,-1.27868852459016,-1.33137829912023,-.563636363636364,-1.28125,-.0137769011128363,-.0613246446998231,3.36248624482804,3,.0628531228486891,192.661952592407,-1.04461770449773,-.981764581649037,4.11463732820318,.108094153757251,1.375,.125,.125,.75,.75,3,2.375,2.25,-1.83333333333333,-1.76760563380282,-1.39285714285714,-1.16666666666667,-1.36,.456338028169014,-.659420289855073,-1.19298245614035,-.517754385964912,.573438160618938,5.54858781078469,6,.772593637198712,317.920040089525,-1.1145659368108,-.341972299612085,3.76453175457482,.634236571403129,5,4.75,6.5,7.5,6.25,8.75,8.25,4.5,-.727748691099476,-.540983606557377,.564766839378238,.734463276836158,-.183006535947713,.640522875816994,.662420382165605,-1.10526315789474,-.672454381574126,-.0924206558464413,4.57571420330833,5,.678775716216576,262.176844372274,.00564642283721156,.684422139053788,3.78459260866849,.486960178350529
1,29,2,1,6,7,7,10,9,6,8,6,8,5,8,3,3,7,10,3,9,9,9,10,9,6,8,7,10,2,3,8,7,7,6,6,3,1,2,1,2,3,1,1,2,3,1,0,2,1,1,1,2,0,2,2,2,2,0,3,1,5,2,1,3,2,0,1,2,1,3,2,1,5,3,3,2,1,1,1,1,3,2,3,3,3,3,2,2,5,0,5,2,1,0,0,1,3,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,5,1,1,0,0,0,-.772727272727273,-1.14855072463768,.409356725146199,-.841688654353562,-1.27868852459016,-1.62463343108504,-1.77575757575758,-1.28125,.132972854507887,-.708805394472593,2.9560541362215,3,.721170484191792,169.374421301884,-1.03924243225064,-.318071948058845,2.43844384126511,.657408514727679,2.125,1.125,.875,1.875,1.75,2.375,1.75,3,-.642857142857143,-.359154929577465,-.321428571428572,.275641025641026,-.0266666666666667,-.423943661971831,-1.56521739130435,.122807017543859,-.169675655484866,-.349575241406191,3.59338063042258,4,.388577762447127,205.891616576815,-.367602540077642,.0209752223694844,2.28592523657382,.264212801105825,7.75,8,5.75,7,5.5,6.75,6.5,8.25,.712041884816754,1.23497267759563,.176165803108808,.451977401129943,-.673202614379085,-.666666666666666,-.452229299363057,1.08771929824561,.796696295143549,-.381795572486492,2.0175923468239,2,.883455061599482,115.602935676684,.233847310560992,1.11730237216047,4.115293419635,.758626679829765
2,36,2,1,11,8,6,10,8,1,9,2,3,11,11,11,1,6,9,1,10,6,11,9,8,8,9,2,9,7,10,8,2,10,11,9,3,1,2,0,0,1,3,0,1,1,2,3,1,5,1,0,3,0,2,1,0,5,0,2,3,2,2,3,1,3,0,1,3,2,0,1,1,1,1,2,3,2,3,1,0,3,0,1,2,3,1,2,3,1,0,1,2,1,3,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,5,0,0,0,0,2,-1.15151515151515,.300724637681159,.409356725146199,-1.10554089709763,-1.55191256830601,-1.62463343108504,-1.77575757575758,-.65625,.521599545638544,-.808280498197116,2.56842182279151,2,.961968528474874,147.164070699498,-.894441032616756,.0675274958581178,5.46914725803749,.24313443950166,2.5,1.5,.625,1.5,.875,1,1.875,2.75,-.0476190476190473,.169014084507042,-.678571428571429,-.205128205128205,-1.19333333333333,-2.36056338028169,-1.38405797101449,-.315789473684211,.715786196259881,-.645014010779457,2.30414088004781,2,.963531500708716,132.021441479741,-.752006094390671,.211525406318045,5.02090814625468,.739621539223354,9.5,9.5,8,4.75,3.5,9.5,6.25,8.25,1.6282722513089,2.05464480874317,1.3419689119171,-.819209039548023,-1.98039215686275,1.13071895424837,-.611464968152866,1.08771929824561,1.40464272117411,-.313875529231948,1.79054781571669,1,1.43928420473444,102.593858611811,.479032257487439,1.91831646222188,14.266545723313,.580810256995269
2,51,2,1,6,3,10,7,9,6,5,9,7,8,9,8,8,8,7,7,7,8,10,7,9,10,9,9,8,7,10,7,9,10,9,10,3,0,5,1,2,1,1,2,0,2,3,2,1,3,2,1,2,1,3,1,0,3,0,5,3,1,3,1,3,3,0,2,2,1,1,1,1,2,0,3,2,2,3,0,1,2,1,3,3,2,3,1,2,3,0,3,2,2,2,1,2,3,1,3,0,1,2,2,0,0,0,0,0,0,0,0,4,2,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,7,2,1,0,-1.15151515151515,-.786231884057971,.116959064327485,-.577836411609499,.360655737704918,-1.03812316715543,-1.47272727272727,-1.28125,-.458187931494533,-.566988198952802,3.82116557570105,4,.728979971137054,218.943117499981,-.728758635629114,.000221335507940013,2.3968734054095,.0517260327695994,2.125,1,.625,1.375,1.5,2.75,2.875,2.5,-.642857142857143,-.535211267605634,-.678571428571429,-.365384615384615,-.36,.104225352112676,.0652173913043477,-.754385964912281,-.253262025255446,.230399465427783,5.45036724216046,6,.342382194493082,312.292250068083,-.39587095948926,-.0534887649961777,.753785391600323,.622063353374483,7.25,7.5,6.5,8.75,8.75,9.75,8.5,7,.450261780104712,.961748633879781,.564766839378238,1.44067796610169,1.45098039215686,1.29411764705882,.821656050955414,.356725146198831,-.501576778385076,-.0691838227991844,4.57522855034626,5,.506325652078048,262.14901768656,.917616806979295,1.42394245905734,1.36850193351285,.74933227253596
1,28,2,1,6,8,8,6,5,8,9,10,9,10,9,6,6,7,10,8,6,7,7,9,5,6,8,8,9,5,7,7,8,5,10,9,1,2,2,1,1,3,1,2,0,2,2,3,2,3,1,1,3,1,1,1,1,2,1,1,3,3,1,1,2,1,3,1,1,5,2,1,1,2,0,2,1,3,2,1,3,1,0,0,1,1,3,5,2,3,3,2,1,1,3,1,3,3,3,1,1,2,2,1,2,0,1,2,2,0,1,0,0,1,4,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0,1,3,2,3,7,2,2,5,3,-.0151515151515152,-.423913043478261,-.175438596491228,.741424802110818,-1.00546448087432,-1.03812316715543,-.260606060606061,-.34375,.163982011008727,-.322932690356075,2.67163977985543,2,.362181753316037,153.078198431952,-.315127757705749,.0470539956102886,9.61205311506225,.766059956094249,1.375,1.75,1.5,2.25,1.875,1.25,2,2.25,-1.83333333333333,.52112676056338,.571428571428571,.756410256410256,.14,-2.00845070422535,-1.20289855072464,-1.19298245614035,-.390350539811066,-1.23859898701604,3.44680173576432,3,1.29865353138084,197.493016851051,-.531087432002683,.767566099378162,9.1985867117817,.733373961636016,7,9.25,7.5,6,8.75,7.75,6.5,7.5,.319371727748691,1.91803278688525,1.08290155440414,-.112994350282486,1.45098039215686,-.0130718954248363,-.452229299363057,.649122807017544,.195144710428752,-.591277999131085,2.82271740592841,3,.622648480496645,161.734564083117,.605264215392764,1.22791269588941,4.76692013896492,.325317915100599
1,44,2,1,7,7,10,7,9,6,8,9,8,10,9,8,2,8,9,6,7,8,8,8,10,7,9,9,7,10,8,7,11,10,10,9,2,1,1,2,2,3,3,1,1,2,0,3,1,3,1,0,1,2,0,1,0,1,1,2,3,2,2,0,1,1,1,0,3,3,0,0,0,1,1,2,1,1,1,2,1,1,0,0,2,2,1,1,2,2,1,0,2,1,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,0,0,0,0,-1.15151515151515,-.786231884057971,-.467836257309942,-.313984168865435,-1.55191256830601,-1.62463343108504,-1.77575757575758,-1.28125,.0772259437686351,-.647486289235599,3.02279038636949,3,.652075410622914,173.198239550059,-1.11914012961214,-.467064718989227,6.24706751783446,.700700188830089,1.875,1.375,1.125,1.75,.875,.625,.625,1.625,-1.03968253968254,-.00704225352112661,.0357142857142856,.115384615384615,-1.19333333333333,-2.8887323943662,-3.19565217391304,-2.28947368421053,.123050350234561,-1.74620396308497,3.07114895127895,3,1.75053410974665,175.969062941337,-1.30785218474098,.442681925005669,12.6344616573056,.970162323493885,7.5,9,8.75,8,8.25,8.75,7.75,7.25,.581151832460733,1.78142076502732,1.73056994818653,1.01694915254237,1.12418300653595,.640522875816994,.343949044585987,.502923976608187,-.0244878869122882,-.640404069963286,3.17971956084063,3,.640872085077023,182.189884116286,.965208825220509,1.60608091029753,2.13252116674561,.770387719166711
